Date,Category,Region,Quantity,UnitPrice,Revenue
2022-07-30,Sports,East,1,48.56,72.6
2022-07-30,Electronics,North,1,155.25,232.1
2022-07-30,Electronics,West,4,154.29,922.67
2022-07-30,Electronics,North,3,173.14,776.51
2022-07-30,Beauty,South,4,35.8,214.11
2022-07-30,Sports,North,4,51.01,305.04
2022-07-30,Sports,North,3,58.09,260.54
2022-07-30,Electronics,West,4,206.36,1234.04
2022-07-30,Home & Kitchen,South,1,64.73,96.77
2022-07-30,Home & Kitchen,East,3,55.98,251.07
2022-07-30,Beauty,South,4,31.35,187.46
2022-07-30,Sports,North,4,49.99,298.92
2022-07-31,Electronics,West,3,209.79,940.9
2022-07-31,Electronics,West,4,179.27,1072.06
2022-07-31,Beauty,East,1,28.44,42.52
2022-07-31,Home & Kitchen,North,4,64.15,383.64
2022-07-31,Clothing,East,1,44.51,66.55
2022-07-31,Home & Kitchen,South,4,73.08,437.04
2022-07-31,Electronics,South,4,193.89,1159.48
2022-07-31,Home & Kitchen,West,1,56.15,83.94
2022-07-31,Home & Kitchen,East,2,60.54,181.0
2022-07-31,Clothing,South,4,47.71,285.32
2022-07-31,Sports,East,3,62.56,280.57
2022-07-31,Home & Kitchen,West,3,55.97,251.05
2022-08-01,Electronics,East,4,198.2,792.79
2022-08-01,Sports,South,1,52.81,52.81
2022-08-01,Electronics,South,2,210.1,420.2
2022-08-01,Home & Kitchen,East,1,62.79,62.79
2022-08-01,Sports,East,3,47.3,141.89
2022-08-01,Clothing,North,4,41.48,165.93
2022-08-01,Home & Kitchen,East,4,62.2,248.79
2022-08-01,Sports,East,3,51.26,153.77
2022-08-01,Clothing,West,2,52.25,104.49
2022-08-01,Home & Kitchen,West,3,64.16,192.48
2022-08-01,Clothing,East,3,52.03,156.08
2022-08-01,Clothing,East,2,48.33,96.66
2022-08-01,Sports,East,4,55.81,223.23
2022-08-01,Sports,South,3,58.81,176.44
2022-08-01,Electronics,East,3,157.08,471.25
2022-08-01,Home & Kitchen,East,1,66.92,66.92
2022-08-01,Clothing,West,4,45.46,181.83
2022-08-01,Beauty,East,1,29.89,29.89
2022-08-01,Electronics,North,1,192.72,192.72
2022-08-02,Home & Kitchen,North,3,73.98,221.93
2022-08-02,Electronics,West,1,195.85,195.85
2022-08-02,Home & Kitchen,South,2,75.12,150.24
2022-08-02,Clothing,West,1,38.44,38.44
2022-08-02,Home & Kitchen,North,4,56.17,224.68
2022-08-02,Sports,North,1,47.13,47.13
2022-08-02,Electronics,East,1,163.08,163.08
2022-08-02,Sports,East,3,57.26,171.79
2022-08-02,Home & Kitchen,East,1,62.82,62.82
2022-08-02,Beauty,East,3,33.9,101.69
2022-08-02,Electronics,West,1,173.83,173.83
2022-08-02,Sports,East,2,50.48,100.96
2022-08-02,Electronics,South,1,187.37,187.37
2022-08-02,Home & Kitchen,East,1,77.2,77.2
2022-08-02,Electronics,West,3,173.05,519.14
2022-08-03,Home & Kitchen,South,1,77.51,77.51
2022-08-03,Beauty,South,4,35.75,143.01
2022-08-03,Sports,South,3,51.29,153.86
2022-08-03,Electronics,South,2,169.29,338.58
2022-08-03,Sports,West,3,62.55,187.64
2022-08-03,Beauty,West,4,25.98,103.91
2022-08-03,Home & Kitchen,South,3,62.45,187.36
2022-08-03,Electronics,South,2,162.05,324.11
2022-08-03,Electronics,North,4,179.96,719.82
2022-08-03,Clothing,North,2,51.31,102.61
2022-08-03,Clothing,West,4,44.7,178.8
2022-08-03,Clothing,West,1,51.33,51.33
2022-08-03,Beauty,North,1,35.18,35.18
2022-08-03,Clothing,West,3,45.06,135.18
2022-08-04,Home & Kitchen,South,2,75.45,150.89
2022-08-04,Sports,South,4,48.68,194.73
2022-08-04,Sports,West,1,48.14,48.14
2022-08-04,Home & Kitchen,East,4,57.68,230.73
2022-08-04,Beauty,South,3,30.62,91.86
2022-08-04,Beauty,South,4,30.62,122.5
2022-08-04,Clothing,South,2,40.24,80.49
2022-08-04,Home & Kitchen,South,1,71.28,71.28
2022-08-04,Electronics,South,3,163.48,490.45
2022-08-04,Beauty,South,4,31.59,126.36
2022-08-04,Clothing,West,1,45.99,45.99
2022-08-04,Electronics,South,4,168.27,673.06
2022-08-04,Home & Kitchen,North,2,76.99,153.98
2022-08-04,Electronics,East,1,165.02,165.02
2022-08-04,Sports,South,2,54.78,109.56
2022-08-05,Electronics,West,3,165.33,495.98
2022-08-05,Home & Kitchen,East,3,65.45,196.34
2022-08-05,Home & Kitchen,South,3,64.77,194.3
2022-08-05,Clothing,West,4,51.25,205.02
2022-08-05,Home & Kitchen,South,1,73.02,73.02
2022-08-05,Sports,West,1,51.32,51.32
2022-08-05,Home & Kitchen,South,4,58.75,235.01
2022-08-05,Beauty,East,2,28.33,56.65
2022-08-05,Home & Kitchen,West,4,59.16,236.63
2022-08-05,Home & Kitchen,South,3,72.92,218.77
2022-08-05,Home & Kitchen,West,4,56.41,225.66
2022-08-05,Beauty,North,3,31.19,93.56
2022-08-05,Electronics,North,1,207.7,207.7
2022-08-05,Beauty,North,3,27.54,82.62
2022-08-05,Sports,West,2,51.64,103.29
2022-08-05,Beauty,East,3,27.37,82.12
2022-08-05,Beauty,North,3,30.38,91.14
2022-08-05,Home & Kitchen,West,1,63.55,63.55
2022-08-05,Sports,North,1,59.22,59.22
2022-08-06,Home & Kitchen,South,1,77.41,100.63
2022-08-06,Beauty,South,3,29.37,114.56
2022-08-06,Clothing,North,4,50.83,264.3
2022-08-06,Home & Kitchen,North,3,60.82,237.19
2022-08-06,Sports,East,2,60.49,157.28
2022-08-06,Clothing,West,1,42.21,54.87
2022-08-06,Clothing,North,1,46.5,60.45
2022-08-06,Home & Kitchen,South,2,74.66,194.11
2022-08-06,Sports,South,2,51.6,134.15
2022-08-06,Clothing,North,2,39.04,101.5
2022-08-06,Clothing,North,2,49.73,129.3
2022-08-06,Sports,East,1,59.78,77.72
2022-08-06,Beauty,South,4,28.3,147.16
2022-08-06,Clothing,West,2,50.21,130.55
2022-08-06,Clothing,East,2,45.43,118.12
2022-08-06,Clothing,South,2,43.97,114.32
2022-08-06,Electronics,North,4,193.43,1005.85
2022-08-06,Sports,South,4,62.88,326.96
2022-08-06,Beauty,North,3,34.98,136.42
2022-08-07,Home & Kitchen,West,1,71.31,92.7
2022-08-07,Home & Kitchen,South,3,75.12,292.98
2022-08-07,Clothing,West,2,50.29,130.75
2022-08-07,Clothing,North,1,39.67,51.57
2022-08-07,Electronics,North,4,200.8,1044.18
2022-08-07,Beauty,West,1,31.77,41.3
2022-08-07,Home & Kitchen,West,3,75.55,294.63
2022-08-07,Home & Kitchen,North,1,69.36,90.17
2022-08-07,Sports,West,3,49.09,191.45
2022-08-07,Clothing,North,2,46.33,120.45
2022-08-07,Sports,East,3,62.08,242.11
2022-08-07,Electronics,North,4,154.66,804.23
2022-08-07,Home & Kitchen,North,2,62.03,161.28
2022-08-07,Electronics,South,3,163.49,637.62
2022-08-07,Electronics,West,1,167.83,218.19
2022-08-07,Home & Kitchen,East,1,65.32,84.91
2022-08-08,Clothing,West,2,47.55,95.09
2022-08-08,Clothing,North,4,46.59,186.38
2022-08-08,Sports,North,4,65.82,263.29
2022-08-08,Beauty,South,4,26.84,107.35
2022-08-08,Clothing,North,4,52.44,209.76
2022-08-08,Home & Kitchen,South,3,62.0,186.01
2022-08-08,Electronics,North,4,206.57,826.28
2022-08-08,Clothing,North,1,52.36,52.36
2022-08-08,Clothing,West,2,40.11,80.21
2022-08-08,Home & Kitchen,East,2,74.78,149.55
2022-08-08,Home & Kitchen,East,3,72.31,216.94
2022-08-08,Electronics,East,2,178.32,356.64
2022-08-08,Beauty,East,1,28.61,28.61
2022-08-08,Sports,North,2,54.63,109.26
2022-08-08,Electronics,East,4,199.49,797.96
2022-08-08,Beauty,South,3,27.93,83.78
2022-08-09,Sports,South,2,50.76,101.52
2022-08-09,Home & Kitchen,South,3,72.14,216.42
2022-08-09,Electronics,North,2,175.93,351.87
2022-08-09,Electronics,South,2,209.16,418.32
2022-08-09,Sports,East,3,57.76,173.28
2022-08-09,Beauty,West,1,35.42,35.42
2022-08-09,Beauty,East,3,32.36,97.09
2022-08-09,Beauty,North,2,33.43,66.86
2022-08-09,Clothing,East,2,47.93,95.87
2022-08-09,Beauty,West,2,27.31,54.63
2022-08-09,Clothing,West,1,52.88,52.88
2022-08-09,Electronics,South,1,197.11,197.11
2022-08-09,Home & Kitchen,West,4,57.32,229.29
2022-08-09,Clothing,North,2,41.53,83.06
2022-08-09,Sports,East,1,54.63,54.63
2022-08-09,Electronics,North,3,207.88,623.65
2022-08-09,Sports,West,3,57.08,171.24
2022-08-09,Sports,East,1,53.45,53.45
2022-08-09,Home & Kitchen,North,2,64.44,128.87
2022-08-10,Electronics,South,1,180.69,180.69
2022-08-10,Electronics,South,3,163.44,490.33
2022-08-10,Clothing,West,2,44.09,88.18
2022-08-10,Beauty,North,4,35.66,142.65
2022-08-10,Electronics,South,3,165.16,495.48
2022-08-10,Sports,West,4,60.71,242.86
2022-08-10,Clothing,South,4,39.37,157.49
2022-08-10,Clothing,North,1,53.28,53.28
2022-08-10,Electronics,East,4,201.62,806.49
2022-08-10,Beauty,East,4,27.65,110.59
2022-08-10,Electronics,North,2,159.25,318.5
2022-08-10,Home & Kitchen,North,3,55.33,165.98
2022-08-10,Electronics,North,2,181.0,361.99
2022-08-10,Clothing,South,2,45.66,91.32
2022-08-10,Beauty,West,3,31.16,93.47
2022-08-10,Beauty,West,4,27.48,109.9
2022-08-11,Beauty,West,3,31.91,95.73
2022-08-11,Home & Kitchen,North,4,58.76,235.02
2022-08-11,Electronics,South,2,191.19,382.38
2022-08-11,Beauty,East,4,30.24,120.95
2022-08-11,Home & Kitchen,North,4,68.44,273.74
2022-08-11,Electronics,West,1,167.43,167.43
2022-08-11,Clothing,East,1,41.32,41.32
2022-08-11,Clothing,East,1,50.47,50.47
2022-08-11,Home & Kitchen,South,2,71.03,142.07
2022-08-11,Clothing,West,3,45.43,136.28
2022-08-11,Electronics,South,2,167.56,335.12
2022-08-11,Clothing,West,4,38.43,153.7
2022-08-11,Sports,South,4,47.47,189.89
2022-08-11,Home & Kitchen,East,1,76.64,76.64
2022-08-11,Home & Kitchen,North,4,57.89,231.57
2022-08-11,Electronics,West,3,175.94,527.82
2022-08-12,Electronics,North,2,174.48,348.95
2022-08-12,Sports,North,4,62.52,250.09
2022-08-12,Clothing,East,4,50.28,201.11
2022-08-12,Electronics,North,2,174.7,349.4
2022-08-12,Electronics,South,3,215.14,645.41
2022-08-12,Electronics,West,3,176.46,529.38
2022-08-12,Electronics,South,1,205.75,205.75
2022-08-12,Sports,South,2,50.98,101.97
2022-08-12,Home & Kitchen,North,2,66.23,132.45
2022-08-12,Sports,South,2,65.21,130.42
2022-08-12,Electronics,East,1,200.18,200.18
2022-08-12,Clothing,West,3,41.62,124.86
2022-08-12,Home & Kitchen,North,4,71.14,284.55
2022-08-12,Home & Kitchen,East,1,71.33,71.33
2022-08-12,Electronics,East,4,192.74,770.96
2022-08-12,Electronics,North,1,197.42,197.42
2022-08-12,Sports,North,1,60.42,60.42
2022-08-13,Clothing,South,2,51.72,134.48
2022-08-13,Home & Kitchen,South,2,76.59,199.12
2022-08-13,Electronics,South,1,176.62,229.61
2022-08-13,Clothing,North,4,46.23,240.38
2022-08-13,Home & Kitchen,North,2,58.31,151.6
2022-08-13,Sports,West,2,65.03,169.07
2022-08-13,Beauty,North,4,34.62,180.03
2022-08-13,Home & Kitchen,West,1,61.63,80.12
2022-08-13,Beauty,North,3,30.49,118.91
2022-08-13,Home & Kitchen,South,1,68.33,88.83
2022-08-13,Electronics,East,1,169.09,219.82
2022-08-13,Beauty,North,3,27.9,108.83
2022-08-13,Home & Kitchen,West,1,76.29,99.17
2022-08-13,Beauty,South,1,32.82,42.67
2022-08-13,Clothing,South,4,39.12,203.42
2022-08-13,Beauty,North,1,27.62,35.9
2022-08-13,Sports,South,3,57.86,225.67
2022-08-13,Home & Kitchen,South,1,57.93,75.31
2022-08-14,Electronics,East,1,194.03,252.24
2022-08-14,Clothing,West,1,51.51,66.97
2022-08-14,Electronics,East,2,207.12,538.51
2022-08-14,Home & Kitchen,South,4,64.62,336.01
2022-08-14,Home & Kitchen,North,2,73.22,190.37
2022-08-14,Electronics,East,3,172.68,673.46
2022-08-14,Home & Kitchen,North,1,56.76,73.78
2022-08-14,Clothing,West,3,39.83,155.33
2022-08-14,Sports,South,2,63.22,164.37
2022-08-14,Home & Kitchen,East,4,61.72,320.96
2022-08-14,Clothing,West,4,46.34,240.97
2022-08-14,Beauty,East,2,26.35,68.51
2022-08-14,Clothing,South,1,43.04,55.95
2022-08-14,Electronics,West,3,189.87,740.49
2022-08-14,Electronics,South,3,175.73,685.35
2022-08-15,Electronics,West,1,192.21,192.21
2022-08-15,Electronics,North,2,165.48,330.96
2022-08-15,Electronics,East,4,180.28,721.14
2022-08-15,Beauty,North,4,29.4,117.6
2022-08-15,Electronics,North,4,166.53,666.12
2022-08-15,Sports,South,2,53.0,106.01
2022-08-15,Clothing,South,4,42.58,170.32
2022-08-15,Sports,South,1,57.86,57.86
2022-08-16,Clothing,South,3,42.13,126.4
2022-08-16,Beauty,North,2,32.44,64.87
2022-08-16,Electronics,West,3,155.71,467.13
2022-08-16,Home & Kitchen,North,3,66.18,198.53
2022-08-16,Home & Kitchen,South,2,68.72,137.44
2022-08-16,Beauty,West,4,30.31,121.23
2022-08-16,Home & Kitchen,West,2,65.44,130.89
2022-08-16,Home & Kitchen,East,4,59.68,238.71
2022-08-16,Beauty,North,2,28.65,57.3
2022-08-16,Home & Kitchen,West,2,63.3,126.6
2022-08-16,Home & Kitchen,West,2,62.42,124.84
2022-08-16,Beauty,East,1,32.88,32.88
2022-08-16,Electronics,West,1,208.12,208.12
2022-08-16,Beauty,West,2,33.6,67.2
2022-08-16,Electronics,East,2,167.02,334.04
2022-08-16,Clothing,North,2,48.96,97.92
2022-08-16,Beauty,West,4,27.07,108.28
2022-08-17,Clothing,West,4,50.83,203.32
2022-08-17,Beauty,South,2,28.17,56.35
2022-08-17,Beauty,East,2,31.53,63.06
2022-08-17,Home & Kitchen,East,1,71.46,71.46
2022-08-17,Sports,East,2,53.42,106.83
2022-08-17,Clothing,East,4,40.88,163.51
2022-08-17,Electronics,North,4,194.24,776.96
2022-08-17,Electronics,East,1,153.15,153.15
2022-08-17,Clothing,North,1,38.88,38.88
2022-08-17,Electronics,North,1,205.36,205.36
2022-08-17,Sports,East,4,64.21,256.83
2022-08-17,Beauty,South,1,35.51,35.51
2022-08-17,Beauty,East,2,32.54,65.08
2022-08-17,Home & Kitchen,South,1,61.02,61.02
2022-08-17,Home & Kitchen,North,3,66.91,200.74
2022-08-17,Beauty,East,3,34.71,104.12
2022-08-17,Home & Kitchen,East,3,56.44,169.32
2022-08-17,Home & Kitchen,East,1,58.39,58.39
2022-08-17,Beauty,East,1,28.2,28.2
2022-08-17,Clothing,North,1,47.17,47.17
2022-08-18,Clothing,South,4,47.98,191.94
2022-08-18,Beauty,North,4,25.92,103.68
2022-08-18,Home & Kitchen,West,3,69.96,209.89
2022-08-18,Sports,West,1,64.17,64.17
2022-08-18,Electronics,East,3,215.76,647.27
2022-08-18,Sports,North,3,48.5,145.51
2022-08-18,Clothing,South,2,42.98,85.96
2022-08-18,Home & Kitchen,West,1,75.99,75.99
2022-08-18,Electronics,North,3,185.09,555.26
2022-08-18,Sports,North,4,63.33,253.32
2022-08-18,Home & Kitchen,West,3,61.48,184.44
2022-08-19,Clothing,East,2,48.94,97.88
2022-08-19,Clothing,South,1,50.47,50.47
2022-08-19,Sports,South,1,54.43,54.43
2022-08-19,Clothing,West,3,38.54,115.61
2022-08-19,Clothing,West,1,41.48,41.48
2022-08-19,Clothing,North,4,52.06,208.23
2022-08-19,Beauty,West,4,33.41,133.66
2022-08-19,Home & Kitchen,South,2,70.17,140.34
2022-08-19,Sports,East,1,61.94,61.94
2022-08-19,Beauty,South,3,29.3,87.91
2022-08-19,Sports,East,4,52.0,207.99
2022-08-19,Clothing,West,2,51.26,102.53
2022-08-19,Home & Kitchen,South,1,55.94,55.94
2022-08-20,Sports,West,2,57.03,148.27
2022-08-20,Home & Kitchen,East,2,71.72,186.46
2022-08-20,Home & Kitchen,East,3,77.48,302.16
2022-08-20,Beauty,South,2,35.37,91.97
2022-08-20,Electronics,East,1,198.23,257.7
2022-08-20,Electronics,North,3,183.61,716.07
2022-08-20,Electronics,East,2,205.59,534.54
2022-08-20,Beauty,North,3,31.63,123.36
2022-08-20,Sports,East,1,64.9,84.37
2022-08-20,Home & Kitchen,West,3,64.71,252.35
2022-08-20,Beauty,East,1,25.73,33.45
2022-08-20,Home & Kitchen,South,1,63.14,82.08
2022-08-20,Electronics,West,2,154.27,401.11
2022-08-20,Beauty,South,2,35.39,92.02
2022-08-20,Clothing,East,2,49.09,127.63
2022-08-20,Electronics,North,4,195.34,1015.78
2022-08-21,Home & Kitchen,North,4,74.28,386.27
2022-08-21,Clothing,North,4,49.44,257.08
2022-08-21,Sports,North,1,47.23,61.4
2022-08-21,Sports,South,1,64.37,83.68
2022-08-21,Clothing,South,4,53.07,275.98
2022-08-21,Electronics,South,3,205.62,801.92
2022-08-21,Electronics,West,4,192.16,999.25
2022-08-21,Clothing,North,2,47.82,124.33
2022-08-21,Electronics,North,1,191.21,248.57
2022-08-22,Clothing,East,2,41.89,83.78
2022-08-22,Clothing,South,2,51.67,103.34
2022-08-22,Electronics,North,2,182.89,365.77
2022-08-22,Home & Kitchen,East,1,75.66,75.66
2022-08-22,Beauty,West,4,29.97,119.89
2022-08-22,Home & Kitchen,East,4,75.18,300.73
2022-08-22,Beauty,West,3,29.95,89.84
2022-08-22,Clothing,South,3,47.85,143.56
2022-08-22,Sports,East,2,51.89,103.78
2022-08-22,Electronics,South,2,201.19,402.37
2022-08-22,Home & Kitchen,West,2,65.29,130.58
2022-08-22,Electronics,East,1,164.77,164.77
2022-08-23,Sports,North,4,55.51,222.03
2022-08-23,Clothing,South,3,53.13,159.39
2022-08-23,Electronics,West,4,185.06,740.24
2022-08-23,Beauty,West,4,32.94,131.76
2022-08-23,Electronics,West,2,156.22,312.44
2022-08-23,Clothing,West,4,46.89,187.55
2022-08-23,Electronics,North,2,166.49,332.97
2022-08-23,Electronics,West,3,181.86,545.57
2022-08-23,Clothing,West,1,49.76,49.76
2022-08-23,Clothing,South,3,47.51,142.52
2022-08-23,Sports,South,2,51.47,102.94
2022-08-23,Beauty,South,1,34.74,34.74
2022-08-23,Beauty,North,2,28.37,56.73
2022-08-23,Clothing,West,3,45.15,135.46
2022-08-23,Sports,East,4,59.73,238.91
2022-08-23,Beauty,North,1,29.46,29.46
2022-08-23,Electronics,South,4,188.49,753.97
2022-08-23,Electronics,East,3,171.9,515.71
2022-08-23,Clothing,East,4,51.11,204.45
2022-08-23,Electronics,South,4,169.66,678.65
2022-08-23,Electronics,East,4,174.57,698.26
2022-08-24,Beauty,South,1,27.36,27.36
2022-08-24,Beauty,North,1,35.18,35.18
2022-08-24,Electronics,East,2,179.44,358.88
2022-08-24,Clothing,East,3,44.11,132.32
2022-08-24,Sports,South,2,61.56,123.11
2022-08-24,Electronics,East,3,211.09,633.28
2022-08-24,Electronics,East,3,203.35,610.06
2022-08-24,Beauty,North,2,25.55,51.09
2022-08-24,Beauty,West,3,35.49,106.48
2022-08-24,Electronics,East,3,178.42,535.27
2022-08-24,Electronics,South,2,172.7,345.39
2022-08-24,Electronics,North,4,198.98,795.9
2022-08-24,Sports,South,2,62.8,125.61
2022-08-24,Clothing,East,3,40.06,120.17
2022-08-24,Electronics,North,1,212.55,212.55
2022-08-24,Clothing,West,4,44.28,177.13
2022-08-25,Clothing,West,2,39.81,79.61
2022-08-25,Clothing,West,3,52.83,158.48
2022-08-25,Clothing,South,4,46.6,186.41
2022-08-25,Home & Kitchen,East,3,76.42,229.25
2022-08-25,Clothing,West,4,48.13,192.52
2022-08-25,Electronics,West,3,153.49,460.47
2022-08-25,Beauty,South,1,34.08,34.08
2022-08-25,Home & Kitchen,West,2,57.97,115.94
2022-08-25,Home & Kitchen,South,1,63.55,63.55
2022-08-25,Home & Kitchen,North,3,68.47,205.41
2022-08-25,Sports,South,1,64.88,64.88
2022-08-25,Home & Kitchen,North,3,65.55,196.64
2022-08-25,Sports,South,4,64.41,257.65
2022-08-25,Clothing,South,3,45.6,136.81
2022-08-25,Electronics,West,2,179.8,359.6
2022-08-25,Sports,South,2,60.01,120.01
2022-08-25,Beauty,South,3,34.32,102.95
2022-08-25,Sports,East,3,54.58,163.75
2022-08-25,Sports,East,3,52.96,158.89
2022-08-25,Clothing,West,1,38.95,38.95
2022-08-25,Electronics,West,2,194.11,388.22
2022-08-25,Home & Kitchen,South,3,61.03,183.08
2022-08-26,Electronics,East,1,183.51,183.51
2022-08-26,Electronics,North,1,198.74,198.74
2022-08-26,Beauty,East,4,32.88,131.52
2022-08-26,Beauty,South,4,27.76,111.05
2022-08-26,Clothing,South,3,38.76,116.27
2022-08-26,Electronics,West,4,192.51,770.04
2022-08-26,Electronics,East,2,166.38,332.76
2022-08-26,Beauty,West,4,29.95,119.8
2022-08-26,Home & Kitchen,East,1,64.34,64.34
2022-08-26,Electronics,North,2,163.98,327.96
2022-08-26,Sports,North,3,54.73,164.19
2022-08-26,Clothing,South,1,51.94,51.94
2022-08-27,Home & Kitchen,West,2,75.35,195.9
2022-08-27,Clothing,West,1,49.42,64.25
2022-08-27,Clothing,West,2,48.14,125.15
2022-08-27,Electronics,South,2,206.85,537.82
2022-08-27,Electronics,North,3,174.12,679.06
2022-08-27,Beauty,West,3,29.08,113.41
2022-08-27,Home & Kitchen,East,4,64.41,334.94
2022-08-27,Home & Kitchen,North,3,64.32,250.84
2022-08-27,Clothing,West,3,46.85,182.71
2022-08-27,Clothing,North,1,42.88,55.74
2022-08-27,Clothing,South,2,50.24,130.62
2022-08-27,Home & Kitchen,West,3,67.94,264.95
2022-08-27,Electronics,West,1,172.43,224.15
2022-08-28,Clothing,North,4,44.93,233.62
2022-08-28,Home & Kitchen,East,4,67.72,352.15
2022-08-28,Sports,West,3,62.34,243.14
2022-08-28,Home & Kitchen,West,4,71.36,371.07
2022-08-28,Clothing,South,2,52.52,136.56
2022-08-28,Electronics,West,1,160.94,209.23
2022-08-28,Home & Kitchen,North,1,77.35,100.55
2022-08-28,Sports,West,3,62.89,245.26
2022-08-29,Home & Kitchen,East,1,56.73,56.73
2022-08-29,Electronics,South,4,161.8,647.19
2022-08-29,Electronics,West,3,173.25,519.74
2022-08-29,Electronics,North,2,214.1,428.2
2022-08-29,Electronics,North,3,209.92,629.77
2022-08-29,Sports,North,3,49.97,149.9
2022-08-29,Beauty,South,3,29.46,88.39
2022-08-29,Home & Kitchen,West,3,74.28,222.84
2022-08-29,Home & Kitchen,North,2,60.14,120.29
2022-08-29,Clothing,West,4,50.8,203.21
2022-08-29,Clothing,North,2,43.54,87.09
2022-08-29,Electronics,West,3,195.76,587.28
2022-08-29,Home & Kitchen,East,3,64.67,194.02
2022-08-29,Electronics,East,3,198.05,594.15
2022-08-29,Home & Kitchen,South,3,57.73,173.19
2022-08-29,Electronics,North,1,210.8,210.8
2022-08-29,Electronics,East,4,202.23,808.94
2022-08-29,Sports,South,3,55.29,165.87
2022-08-29,Electronics,West,3,159.31,477.94
2022-08-29,Clothing,West,3,42.4,127.2
2022-08-29,Clothing,East,1,51.95,51.95
2022-08-29,Sports,West,4,63.09,252.34
2022-08-29,Home & Kitchen,East,1,74.84,74.84
2022-08-29,Sports,North,4,59.82,239.29
2022-08-30,Home & Kitchen,North,2,64.36,128.73
2022-08-30,Clothing,North,1,47.92,47.92
2022-08-30,Beauty,South,4,30.07,120.27
2022-08-30,Beauty,East,4,34.79,139.16
2022-08-30,Electronics,East,2,183.59,367.18
2022-08-30,Clothing,West,4,52.88,211.52
2022-08-31,Clothing,West,3,52.45,157.34
2022-08-31,Beauty,North,3,29.02,87.05
2022-08-31,Electronics,West,1,201.65,201.65
2022-08-31,Beauty,North,2,26.12,52.23
2022-08-31,Electronics,North,2,170.08,340.17
2022-08-31,Home & Kitchen,North,1,58.99,58.99
2022-08-31,Electronics,East,3,191.86,575.59
2022-08-31,Electronics,North,4,155.32,621.3
2022-08-31,Sports,East,2,59.33,118.66
2022-08-31,Home & Kitchen,West,1,70.9,70.9
2022-08-31,Sports,North,4,53.59,214.36
2022-08-31,Beauty,North,4,32.11,128.44
2022-08-31,Beauty,North,1,28.64,28.64
2022-08-31,Beauty,South,1,35.48,35.48
2022-08-31,Home & Kitchen,East,4,59.23,236.92
2022-08-31,Electronics,East,1,175.63,175.63
2022-08-31,Electronics,East,2,178.39,356.77
2022-08-31,Electronics,North,1,162.1,162.1
2022-09-01,Clothing,North,3,49.99,149.96
2022-09-01,Clothing,South,4,47.22,188.87
2022-09-01,Clothing,South,2,51.87,103.74
2022-09-01,Electronics,South,1,168.92,168.92
2022-09-01,Beauty,East,1,31.79,31.79
2022-09-01,Beauty,North,4,32.74,130.96
